bag_id,pnr_id,flight_number,bag_weight_kg,bag_dimensions_cm,bag_type,special_handling,priority_tag,security_flag,bag_status,check_in_time,boarding_time
BAG02316,PNR01060,1274,18.4,55x40x20,Carry-On,1,0,0,Offloaded,2024-01-24T10:17:00,2024-01-24T11:38:00
BAG02317,PNR01060,1274,7.1,55x40x20,Fragile,0,0,0,Checked In,2024-01-24T09:44:00,2024-01-24T11:31:00
BAG02318,PNR01063,1275,22.2,45x30x15,Oversized,0,0,0,Loaded,2024-01-24T10:06:00,2024-01-24T12:45:00
BAG02319,PNR01063,1275,6,55x40x20,Transfer,1,0,0,In Transit,2024-01-24T09:58:00,2024-01-24T12:48:00
BAG02320,PNR01063,1275,29,65x50x30,Fragile,0,1,1,In Transit,2024-01-24T11:35:00,2024-01-24T12:54:00
BAG02321,PNR01063,1275,28.6,65x50x30,Priority,1,0,0,Checked In,2024-01-24T10:06:00,2024-01-24T13:01:00
BAG02322,PNR01063,1275,14.4,50x35x18,Fragile,0,0,0,Loaded,2024-01-24T10:51:00,2024-01-24T12:49:00
BAG02323,PNR01065,1276,19.4,55x40x20,Carry-On,0,0,0,In Transit,2024-01-24T12:25:00,2024-01-24T15:10:00
BAG02324,PNR01066,1276,13.6,60x45x25,Priority,0,0,0,Offloaded,2024-01-24T11:57:00,2024-01-24T15:13:00
BAG02325,PNR01066,1276,24.3,55x40x20,Priority,0,0,0,Loaded,2024-01-24T14:11:00,2024-01-24T14:57:00
BAG02326,PNR01067,1276,23.8,45x30x15,Priority,0,0,0,In Transit,2024-01-24T12:18:00,2024-01-24T15:23:00
BAG02327,PNR01067,1276,15.2,65x50x30,Fragile,0,0,0,Offloaded,2024-01-24T12:44:00,2024-01-24T15:02:00
BAG02328,PNR01067,1276,16.1,70x55x35,Checked,0,0,0,Delivered,2024-01-24T12:03:00,2024-01-24T15:16:00
BAG02329,PNR01069,1276,31.8,70x55x35,Gate-Check,0,0,0,Loaded,2024-01-24T12:45:00,2024-01-24T14:50:00
BAG02330,PNR01069,1276,15.5,45x30x15,Oversized,0,1,0,Checked In,2024-01-24T13:28:00,2024-01-24T15:24:00
BAG02331,PNR01070,1277,29.1,60x45x25,Gate-Check,0,0,0,Loaded,2024-01-24T15:51:00,2024-01-24T17:47:00
BAG02332,PNR01070,1277,30.3,55x40x20,Priority,0,0,0,Loaded,2024-01-24T14:20:00,2024-01-24T17:24:00
BAG02333,PNR01070,1277,21.8,70x55x35,Priority,0,0,0,In Transit,2024-01-24T14:06:00,2024-01-24T17:26:00
BAG02334,PNR01071,1277,29.4,45x30x15,Transfer,0,0,0,Offloaded,2024-01-24T16:39:00,2024-01-24T17:16:00
BAG02335,PNR01071,1277,19.4,60x45x25,Gate-Check,1,0,0,Offloaded,2024-01-24T14:26:00,2024-01-24T17:46:00
BAG02336,PNR01072,1277,13.6,60x45x25,Fragile,0,0,0,Delivered,2024-01-24T16:05:00,2024-01-24T17:22:00
BAG02337,PNR01072,1277,13,45x30x15,Checked,0,0,0,Checked In,2024-01-24T15:59:00,2024-01-24T17:35:00
BAG02338,PNR01072,1277,8.4,70x55x35,Oversized,0,0,0,Offloaded,2024-01-24T14:34:00,2024-01-24T17:37:00
BAG02339,PNR01072,1277,8.8,50x35x18,Fragile,1,0,0,Checked In,2024-01-24T16:05:00,2024-01-24T17:22:00
BAG02340,PNR01073,1278,22.9,50x35x18,Oversized,0,0,0,Delivered,2024-01-24T02:31:00,2024-01-24T05:45:00
BAG02341,PNR01073,1278,22.4,65x50x30,Transfer,0,0,0,Checked In,2024-01-24T03:24:00,2024-01-24T06:02:00
BAG02342,PNR01073,1278,7.8,55x40x20,Oversized,0,0,0,In Transit,2024-01-24T05:12:00,2024-01-24T06:02:00
BAG02343,PNR01073,1278,23.6,50x35x18,Fragile,0,0,0,In Transit,2024-01-24T02:54:00,2024-01-24T05:52:00
BAG02344,PNR01073,1278,16.6,70x55x35,Transfer,0,0,0,Loaded,2024-01-24T03:45:00,2024-01-24T06:04:00
BAG02345,PNR01074,1278,14.8,45x30x15,Checked,0,1,0,Loaded,2024-01-24T04:49:00,2024-01-24T05:48:00
BAG02346,PNR01074,1278,19.1,50x35x18,Priority,0,0,0,In Transit,2024-01-24T02:55:00,2024-01-24T06:12:00
BAG02347,PNR01075,1278,31.9,60x45x25,Checked,0,0,0,Offloaded,2024-01-24T05:16:00,2024-01-24T06:12:00
BAG02348,PNR01075,1278,30.2,55x40x20,Transfer,0,1,0,In Transit,2024-01-24T04:09:00,2024-01-24T06:14:00
BAG02349,PNR01075,1278,20.9,65x50x30,Priority,0,0,0,Offloaded,2024-01-24T02:56:00,2024-01-24T05:50:00
BAG02350,PNR01076,1279,21.9,45x30x15,Carry-On,1,0,0,Delivered,2024-01-24T06:23:00,2024-01-24T07:30:00
BAG02351,PNR01076,1279,21.7,55x40x20,Priority,0,0,0,In Transit,2024-01-24T06:25:00,2024-01-24T07:47:00
BAG02352,PNR01076,1279,10.5,55x40x20,Transfer,0,0,0,Checked In,2024-01-24T05:54:00,2024-01-24T07:48:00
BAG02353,PNR01076,1279,19.8,65x50x30,Gate-Check,0,0,0,Loaded,2024-01-24T04:50:00,2024-01-24T08:05:00
BAG02354,PNR01077,1279,15.8,50x35x18,Carry-On,0,0,0,In Transit,2024-01-24T04:41:00,2024-01-24T07:50:00
BAG02355,PNR01079,1279,26.6,50x35x18,Gate-Check,1,1,0,Loaded,2024-01-24T06:10:00,2024-01-24T07:42:00
BAG02356,PNR01079,1279,14.5,65x50x30,Oversized,0,0,0,Delivered,2024-01-24T05:30:00,2024-01-24T07:36:00
BAG02357,PNR01080,1279,27.3,65x50x30,Fragile,0,1,0,Loaded,2024-01-24T07:05:00,2024-01-24T07:37:00
BAG02358,PNR01080,1279,27.8,50x35x18,Carry-On,1,0,0,In Transit,2024-01-24T06:13:00,2024-01-24T07:54:00
BAG02359,PNR01080,1279,28.4,60x45x25,Checked,0,0,0,Delivered,2024-01-24T07:15:00,2024-01-24T07:51:00
BAG02360,PNR01080,1279,23.2,50x35x18,Transfer,0,0,0,Loaded,2024-01-24T06:28:00,2024-01-24T08:04:00
BAG02361,PNR01080,1279,21.7,55x40x20,Carry-On,0,0,0,In Transit,2024-01-24T04:45:00,2024-01-24T07:51:00
BAG02362,PNR01082,1280,20.1,70x55x35,Priority,1,0,0,In Transit,2024-01-24T11:40:00,2024-01-24T12:52:00
BAG02363,PNR01082,1280,8.9,70x55x35,Priority,1,0,0,Offloaded,2024-01-24T12:15:00,2024-01-24T13:24:00
BAG02364,PNR01082,1280,26.4,45x30x15,Transfer,0,0,0,Loaded,2024-01-24T10:44:00,2024-01-24T13:09:00
BAG02365,PNR01082,1280,31.7,50x35x18,Fragile,0,0,0,Checked In,2024-01-24T10:12:00,2024-01-24T13:25:00
BAG02366,PNR01085,1281,28.1,60x45x25,Priority,0,0,0,Checked In,2024-01-24T19:28:00,2024-01-24T20:42:00
BAG02367,PNR01085,1281,23,60x45x25,Checked,0,0,0,Loaded,2024-01-24T17:32:00,2024-01-24T20:57:00
BAG02368,PNR01085,1281,13.5,65x50x30,Carry-On,1,0,0,Offloaded,2024-01-24T17:46:00,2024-01-24T21:10:00
BAG02369,PNR01085,1281,11.9,60x45x25,Gate-Check,0,0,0,Offloaded,2024-01-24T18:46:00,2024-01-24T20:44:00
BAG02370,PNR01085,1281,9.8,65x50x30,Transfer,0,0,0,Checked In,2024-01-24T17:27:00,2024-01-24T20:37:00
BAG02371,PNR01086,1281,16.9,60x45x25,Gate-Check,0,0,0,Checked In,2024-01-24T20:10:00,2024-01-24T20:38:00
BAG02372,PNR01086,1281,8.7,65x50x30,Carry-On,1,0,0,Checked In,2024-01-24T17:35:00,2024-01-24T20:54:00
BAG02373,PNR01087,1282,8.6,45x30x15,Carry-On,0,0,0,Delivered,2024-01-24T09:17:00,2024-01-24T11:20:00
BAG02374,PNR01087,1282,15,60x45x25,Transfer,1,0,0,In Transit,2024-01-24T09:29:00,2024-01-24T11:22:00
BAG02375,PNR01087,1282,12.4,60x45x25,Fragile,0,0,0,Loaded,2024-01-24T09:11:00,2024-01-24T11:00:00
BAG02376,PNR01087,1282,6.6,55x40x20,Carry-On,0,0,0,Checked In,2024-01-24T10:13:00,2024-01-24T11:17:00
BAG02377,PNR01088,1282,25.6,55x40x20,Gate-Check,0,0,0,In Transit,2024-01-24T09:14:00,2024-01-24T11:14:00
BAG02378,PNR01088,1282,30.8,60x45x25,Fragile,0,0,0,Offloaded,2024-01-24T08:29:00,2024-01-24T11:32:00
BAG02379,PNR01088,1282,7.4,70x55x35,Transfer,0,0,0,In Transit,2024-01-24T08:26:00,2024-01-24T11:29:00
BAG02380,PNR01088,1282,14.3,55x40x20,Priority,0,0,0,Delivered,2024-01-24T10:17:00,2024-01-24T11:30:00
BAG02381,PNR01088,1282,11.8,65x50x30,Priority,0,0,0,Loaded,2024-01-24T09:14:00,2024-01-24T11:05:00
BAG02382,PNR01089,1282,15.5,70x55x35,Carry-On,0,0,0,Delivered,2024-01-24T09:42:00,2024-01-24T11:27:00
BAG02383,PNR01089,1282,30.6,70x55x35,Transfer,0,0,0,Loaded,2024-01-24T09:43:00,2024-01-24T11:33:00
BAG02384,PNR01091,1282,10,45x30x15,Transfer,0,0,0,Offloaded,2024-01-24T08:00:00,2024-01-24T11:34:00
BAG02385,PNR01091,1282,12.1,70x55x35,Fragile,0,0,0,Checked In,2024-01-24T10:02:00,2024-01-24T11:25:00
BAG02386,PNR01091,1282,30.2,55x40x20,Fragile,1,0,0,Checked In,2024-01-24T10:45:00,2024-01-24T11:15:00
BAG02387,PNR01091,1282,23.2,55x40x20,Gate-Check,0,0,0,Loaded,2024-01-24T09:49:00,2024-01-24T11:13:00
BAG02388,PNR01091,1282,10.6,45x30x15,Checked,1,0,0,Delivered,2024-01-24T09:17:00,2024-01-24T11:10:00
BAG02389,PNR01092,1282,5.1,60x45x25,Checked,0,0,0,Offloaded,2024-01-24T10:31:00,2024-01-24T11:24:00
BAG02390,PNR01096,1283,8.5,45x30x15,Transfer,1,0,0,Offloaded,2024-01-24T17:38:00,2024-01-24T20:57:00
BAG02391,PNR01096,1283,24.1,45x30x15,Checked,0,0,0,Loaded,2024-01-24T20:04:00,2024-01-24T21:18:00
BAG02392,PNR01097,1284,19.6,55x40x20,Transfer,1,0,0,Offloaded,2024-01-24T03:31:00,2024-01-24T06:43:00
BAG02393,PNR01098,1284,12.2,70x55x35,Fragile,0,0,0,Checked In,2024-01-24T04:16:00,2024-01-24T06:48:00
BAG02394,PNR01098,1284,18,65x50x30,Carry-On,0,0,0,In Transit,2024-01-24T06:00:00,2024-01-24T06:21:00
BAG02395,PNR01099,1284,31.7,70x55x35,Transfer,0,0,0,Delivered,2024-01-24T04:44:00,2024-01-24T06:34:00
BAG02396,PNR01099,1284,23.9,45x30x15,Checked,0,0,0,Delivered,2024-01-24T05:21:00,2024-01-24T06:32:00
BAG02397,PNR01101,1284,6.9,70x55x35,Gate-Check,0,0,0,Delivered,2024-01-24T05:01:00,2024-01-24T06:22:00
BAG02398,PNR01101,1284,23,65x50x30,Oversized,0,0,0,Checked In,2024-01-24T05:29:00,2024-01-24T06:33:00
BAG02399,PNR01103,1285,9.7,45x30x15,Priority,1,0,0,Checked In,2024-01-24T11:14:00,2024-01-24T14:15:00
BAG02400,PNR01103,1285,15.2,65x50x30,Checked,0,1,0,Delivered,2024-01-24T11:07:00,2024-01-24T14:18:00
BAG02401,PNR01103,1285,8,60x45x25,Carry-On,0,0,1,Loaded,2024-01-24T13:11:00,2024-01-24T14:03:00
BAG02402,PNR01103,1285,21.3,65x50x30,Priority,1,0,0,Delivered,2024-01-24T11:45:00,2024-01-24T14:33:00
BAG02403,PNR01103,1285,23.7,45x30x15,Transfer,0,0,0,Checked In,2024-01-24T12:41:00,2024-01-24T14:27:00
BAG02404,PNR01104,1285,27.9,65x50x30,Checked,0,0,0,Delivered,2024-01-24T10:59:00,2024-01-24T14:33:00
BAG02405,PNR01104,1285,27.6,70x55x35,Gate-Check,1,0,0,In Transit,2024-01-24T12:25:00,2024-01-24T14:12:00
BAG02406,PNR01104,1285,29.3,55x40x20,Priority,0,0,0,Offloaded,2024-01-24T11:03:00,2024-01-24T14:03:00
BAG02407,PNR01104,1285,21,60x45x25,Oversized,0,0,0,Delivered,2024-01-24T12:09:00,2024-01-24T14:25:00
BAG02408,PNR01105,1285,11.9,70x55x35,Carry-On,1,0,0,Delivered,2024-01-24T11:13:00,2024-01-24T14:26:00
BAG02409,PNR01105,1285,5.5,65x50x30,Checked,0,0,0,In Transit,2024-01-24T12:29:00,2024-01-24T14:14:00
BAG02410,PNR01105,1285,7.3,65x50x30,Priority,1,0,0,Offloaded,2024-01-24T11:59:00,2024-01-24T14:29:00
BAG02411,PNR01105,1285,11.5,55x40x20,Fragile,0,0,0,Delivered,2024-01-24T12:51:00,2024-01-24T14:05:00
BAG02412,PNR01105,1285,10,55x40x20,Gate-Check,0,0,0,Offloaded,2024-01-24T13:32:00,2024-01-24T14:10:00
BAG02413,PNR01107,1285,9.2,45x30x15,Fragile,0,0,0,Checked In,2024-01-24T11:12:00,2024-01-24T14:22:00
BAG02414,PNR01107,1285,11.4,60x45x25,Transfer,0,0,0,Offloaded,2024-01-24T11:30:00,2024-01-24T14:27:00
BAG02415,PNR01108,1286,14,45x30x15,Fragile,0,0,0,Loaded,2024-01-24T14:37:00,2024-01-24T17:43:00
BAG02416,PNR01108,1286,29.6,70x55x35,Checked,0,0,0,Loaded,2024-01-24T15:04:00,2024-01-24T17:47:00
BAG02417,PNR01108,1286,21.5,65x50x30,Checked,0,0,0,Delivered,2024-01-24T15:54:00,2024-01-24T17:30:00
BAG02418,PNR01108,1286,15.6,50x35x18,Checked,0,0,0,Offloaded,2024-01-24T16:45:00,2024-01-24T17:33:00
BAG02419,PNR01108,1286,23,45x30x15,Gate-Check,0,0,0,Delivered,2024-01-24T16:17:00,2024-01-24T17:39:00
BAG02420,PNR01109,1286,31.1,50x35x18,Checked,1,0,0,Loaded,2024-01-24T15:48:00,2024-01-24T17:32:00
BAG02421,PNR01109,1286,5.9,70x55x35,Carry-On,0,0,0,Checked In,2024-01-24T16:21:00,2024-01-24T17:31:00
BAG02422,PNR01109,1286,8.8,55x40x20,Gate-Check,1,0,0,Checked In,2024-01-24T16:01:00,2024-01-24T17:52:00
BAG02423,PNR01109,1286,29.9,45x30x15,Checked,0,1,0,Loaded,2024-01-24T15:52:00,2024-01-24T17:50:00
BAG02424,PNR01109,1286,22.6,50x35x18,Oversized,0,0,0,In Transit,2024-01-24T14:16:00,2024-01-24T17:37:00
BAG02425,PNR01110,1286,11.6,60x45x25,Oversized,1,0,0,Checked In,2024-01-24T16:32:00,2024-01-24T17:29:00
BAG02426,PNR01110,1286,14.8,65x50x30,Transfer,0,0,0,In Transit,2024-01-24T14:30:00,2024-01-24T17:43:00
BAG02427,PNR01110,1286,21.3,45x30x15,Carry-On,1,0,0,Loaded,2024-01-24T14:56:00,2024-01-24T17:55:00
BAG02428,PNR01111,1286,31.7,70x55x35,Carry-On,1,0,0,In Transit,2024-01-24T16:06:00,2024-01-24T17:57:00
BAG02429,PNR01111,1286,6,45x30x15,Priority,0,0,0,Loaded,2024-01-24T14:48:00,2024-01-24T17:32:00
BAG02430,PNR01111,1286,12.3,45x30x15,Gate-Check,0,0,0,Offloaded,2024-01-24T14:11:00,2024-01-24T17:34:00
BAG02431,PNR01111,1286,25.8,50x35x18,Fragile,0,0,0,Offloaded,2024-01-24T15:11:00,2024-01-24T17:30:00
BAG02432,PNR01112,1286,14.9,65x50x30,Checked,0,0,0,Delivered,2024-01-24T14:12:00,2024-01-24T17:57:00
BAG02433,PNR01112,1286,29.3,60x45x25,Oversized,0,0,0,Offloaded,2024-01-24T15:52:00,2024-01-24T17:45:00
BAG02434,PNR01112,1286,9.4,55x40x20,Checked,0,1,0,Checked In,2024-01-24T15:27:00,2024-01-24T17:49:00
BAG02435,PNR01117,1288,9.5,70x55x35,Fragile,1,0,0,Loaded,2024-01-24T17:40:00,2024-01-24T19:01:00
BAG02436,PNR01117,1288,26.8,45x30x15,Checked,0,0,0,Delivered,2024-01-24T16:34:00,2024-01-24T18:51:00
BAG02437,PNR01117,1288,20.6,60x45x25,Priority,0,1,0,Loaded,2024-01-24T16:28:00,2024-01-24T18:54:00
BAG02438,PNR01117,1288,22.7,60x45x25,Priority,0,0,0,In Transit,2024-01-24T18:15:00,2024-01-24T18:56:00
BAG02439,PNR01118,1288,13.5,60x45x25,Carry-On,0,0,0,Delivered,2024-01-24T18:18:00,2024-01-24T18:46:00
BAG02440,PNR01118,1288,21.3,70x55x35,Carry-On,0,0,0,Offloaded,2024-01-24T16:55:00,2024-01-24T18:40:00
BAG02441,PNR01119,1288,31.4,50x35x18,Fragile,1,0,0,Checked In,2024-01-24T18:15:00,2024-01-24T18:49:00
BAG02442,PNR01120,1288,27.5,65x50x30,Oversized,0,0,0,Checked In,2024-01-24T17:11:00,2024-01-24T18:58:00
BAG02443,PNR01120,1288,28.3,60x45x25,Gate-Check,0,0,0,Delivered,2024-01-24T17:47:00,2024-01-24T18:44:00
BAG02444,PNR01121,1289,25.3,70x55x35,Oversized,0,0,0,Delivered,2024-01-24T19:47:00,2024-01-24T20:49:00
BAG02445,PNR01121,1289,29.7,55x40x20,Fragile,0,0,0,In Transit,2024-01-24T18:35:00,2024-01-24T20:55:00
BAG02446,PNR01121,1289,20.5,50x35x18,Fragile,0,0,0,Delivered,2024-01-24T18:55:00,2024-01-24T20:36:00
BAG02447,PNR01122,1289,6.1,60x45x25,Gate-Check,0,0,0,In Transit,2024-01-24T18:34:00,2024-01-24T20:36:00
BAG02448,PNR01122,1289,10.6,50x35x18,Priority,0,0,0,Checked In,2024-01-24T19:25:00,2024-01-24T20:38:00
BAG02449,PNR01122,1289,27.3,50x35x18,Fragile,0,0,0,Loaded,2024-01-24T18:35:00,2024-01-24T21:01:00
BAG02450,PNR01123,1289,12.6,65x50x30,Priority,0,0,0,Offloaded,2024-01-24T17:39:00,2024-01-24T20:52:00
BAG02451,PNR01123,1289,25.3,45x30x15,Fragile,0,0,0,Offloaded,2024-01-24T19:19:00,2024-01-24T20:44:00
BAG02452,PNR01123,1289,17.2,70x55x35,Carry-On,0,0,0,In Transit,2024-01-24T19:42:00,2024-01-24T20:45:00
BAG02453,PNR01123,1289,25.1,45x30x15,Oversized,1,0,0,In Transit,2024-01-24T18:50:00,2024-01-24T20:56:00
BAG02454,PNR01123,1289,8.2,65x50x30,Priority,0,0,0,Loaded,2024-01-24T18:45:00,2024-01-24T21:02:00
BAG02455,PNR01124,1289,29.1,60x45x25,Checked,0,0,0,Checked In,2024-01-24T18:34:00,2024-01-24T20:42:00
BAG02456,PNR01125,1289,29.3,55x40x20,Transfer,1,0,0,Offloaded,2024-01-24T18:18:00,2024-01-24T20:38:00
BAG02457,PNR01125,1289,26,50x35x18,Priority,0,0,0,Checked In,2024-01-24T20:12:00,2024-01-24T20:37:00
BAG02458,PNR01125,1289,8,45x30x15,Oversized,0,1,0,Offloaded,2024-01-24T19:52:00,2024-01-24T20:40:00
BAG02459,PNR01125,1289,27.4,65x50x30,Carry-On,1,1,0,Delivered,2024-01-24T19:31:00,2024-01-24T20:48:00
BAG02460,PNR01126,1289,31.2,55x40x20,Carry-On,0,0,0,Loaded,2024-01-24T19:08:00,2024-01-24T20:59:00
BAG02461,PNR01126,1289,14.6,50x35x18,Fragile,0,0,0,In Transit,2024-01-24T18:18:00,2024-01-24T20:50:00
BAG02462,PNR01128,1289,21.3,60x45x25,Fragile,1,0,0,Delivered,2024-01-24T17:37:00,2024-01-24T20:34:00
BAG02463,PNR01128,1289,10.1,55x40x20,Oversized,1,0,0,Offloaded,2024-01-24T19:14:00,2024-01-24T20:40:00
BAG02464,PNR01129,1290,16.9,70x55x35,Checked,0,0,0,Offloaded,2024-01-24T05:55:00,2024-01-24T07:48:00
BAG02465,PNR01129,1290,14.3,55x40x20,Fragile,0,0,1,In Transit,2024-01-24T06:41:00,2024-01-24T07:21:00
BAG02466,PNR01129,1290,27.7,60x45x25,Priority,0,0,0,Offloaded,2024-01-24T04:49:00,2024-01-24T07:36:00
BAG02467,PNR01130,1290,10.9,55x40x20,Checked,0,1,0,Checked In,2024-01-24T05:25:00,2024-01-24T07:32:00
BAG02468,PNR01131,1290,7.4,50x35x18,Priority,0,0,0,Checked In,2024-01-24T06:40:00,2024-01-24T07:18:00
BAG02469,PNR01131,1290,27.1,55x40x20,Oversized,1,0,0,In Transit,2024-01-24T05:16:00,2024-01-24T07:17:00
BAG02470,PNR01131,1290,25.4,50x35x18,Checked,0,0,0,Checked In,2024-01-24T04:38:00,2024-01-24T07:45:00
BAG02471,PNR01131,1290,30,70x55x35,Transfer,0,0,0,Delivered,2024-01-24T05:39:00,2024-01-24T07:33:00
BAG02472,PNR01132,1290,13.5,50x35x18,Carry-On,0,0,0,Checked In,2024-01-24T04:41:00,2024-01-24T07:41:00
BAG02473,PNR01132,1290,8.3,55x40x20,Transfer,0,0,0,In Transit,2024-01-24T04:15:00,2024-01-24T07:38:00
BAG02474,PNR01133,1290,15.9,65x50x30,Gate-Check,0,0,0,Checked In,2024-01-24T05:20:00,2024-01-24T07:37:00
BAG02475,PNR01133,1290,6.5,55x40x20,Carry-On,0,0,0,Loaded,2024-01-24T05:22:00,2024-01-24T07:30:00
BAG02476,PNR01135,1290,18.1,50x35x18,Priority,0,0,0,Delivered,2024-01-24T04:07:00,2024-01-24T07:21:00
BAG02477,PNR01135,1290,11.9,55x40x20,Fragile,0,0,0,Loaded,2024-01-24T06:38:00,2024-01-24T07:41:00
BAG02478,PNR01135,1290,22.1,65x50x30,Checked,0,0,0,Offloaded,2024-01-24T05:40:00,2024-01-24T07:43:00
BAG02479,PNR01136,1291,11.4,60x45x25,Checked,1,0,0,Checked In,2024-01-24T12:17:00,2024-01-24T13:55:00
BAG02480,PNR01136,1291,25.3,55x40x20,Priority,0,0,0,Delivered,2024-01-24T12:18:00,2024-01-24T13:23:00
BAG02481,PNR01136,1291,12.2,50x35x18,Priority,0,0,0,Delivered,2024-01-24T10:23:00,2024-01-24T13:51:00
BAG02482,PNR01136,1291,5.4,50x35x18,Gate-Check,0,0,0,Checked In,2024-01-24T12:02:00,2024-01-24T13:24:00
BAG02483,PNR01138,1291,9.3,60x45x25,Oversized,0,0,0,Offloaded,2024-01-24T11:17:00,2024-01-24T13:26:00
BAG02484,PNR01138,1291,24.7,45x30x15,Transfer,0,0,0,In Transit,2024-01-24T10:44:00,2024-01-24T13:37:00
BAG02485,PNR01138,1291,10.8,65x50x30,Priority,1,0,0,In Transit,2024-01-24T11:06:00,2024-01-24T13:44:00
BAG02486,PNR01138,1291,17.5,65x50x30,Gate-Check,0,0,0,Checked In,2024-01-24T12:09:00,2024-01-24T13:44:00
BAG02487,PNR01138,1291,29.1,55x40x20,Transfer,0,0,0,In Transit,2024-01-24T10:30:00,2024-01-24T13:41:00
BAG02488,PNR01139,1291,20.7,55x40x20,Checked,0,1,0,Checked In,2024-01-24T11:43:00,2024-01-24T13:21:00
BAG02489,PNR01139,1291,14.8,55x40x20,Gate-Check,1,0,0,Loaded,2024-01-24T12:46:00,2024-01-24T13:51:00
BAG02490,PNR01140,1291,11.3,65x50x30,Fragile,1,0,0,Delivered,2024-01-24T10:18:00,2024-01-24T13:52:00
BAG02491,PNR01140,1291,7.4,60x45x25,Fragile,0,0,0,Checked In,2024-01-24T12:53:00,2024-01-24T13:38:00
BAG02492,PNR01142,1300,15.2,60x45x25,Oversized,0,0,0,Loaded,2024-01-25T15:21:00,2024-01-25T17:35:00
BAG02493,PNR01142,1300,29.3,65x50x30,Fragile,0,0,0,Checked In,2024-01-25T14:34:00,2024-01-25T17:30:00
BAG02494,PNR01143,1300,8.5,65x50x30,Oversized,0,0,0,Offloaded,2024-01-25T14:50:00,2024-01-25T17:10:00
BAG02495,PNR01143,1300,26,45x30x15,Oversized,0,0,0,Loaded,2024-01-25T15:10:00,2024-01-25T17:34:00
BAG02496,PNR01143,1300,30.6,70x55x35,Transfer,1,1,0,Checked In,2024-01-25T15:02:00,2024-01-25T17:05:00
BAG02497,PNR01143,1300,17.9,70x55x35,Oversized,0,0,0,In Transit,2024-01-25T16:12:00,2024-01-25T17:18:00
BAG02498,PNR01144,1300,13.1,50x35x18,Priority,0,0,0,Checked In,2024-01-25T14:25:00,2024-01-25T17:05:00
BAG02499,PNR01145,1300,22,50x35x18,Priority,0,0,0,Checked In,2024-01-25T13:54:00,2024-01-25T17:14:00
BAG02500,PNR01145,1300,20.2,70x55x35,Oversized,0,1,0,Delivered,2024-01-25T14:43:00,2024-01-25T17:33:00
BAG02501,PNR01145,1300,9.3,55x40x20,Checked,1,0,0,Delivered,2024-01-25T14:11:00,2024-01-25T17:17:00
BAG02502,PNR01148,1300,19.6,50x35x18,Transfer,0,1,0,Loaded,2024-01-25T15:13:00,2024-01-25T17:30:00
BAG02503,PNR01149,1300,9.5,55x40x20,Priority,1,0,0,Offloaded,2024-01-25T13:49:00,2024-01-25T17:28:00
BAG02504,PNR01149,1300,28,70x55x35,Checked,0,0,0,Offloaded,2024-01-25T14:25:00,2024-01-25T17:06:00
BAG02505,PNR01150,1301,7.1,45x30x15,Priority,0,0,0,Offloaded,2024-01-25T06:48:00,2024-01-25T07:18:00
BAG02506,PNR01151,1301,12.8,65x50x30,Gate-Check,0,0,0,Offloaded,2024-01-25T05:08:00,2024-01-25T07:05:00
BAG02507,PNR01152,1301,24.6,55x40x20,Carry-On,0,0,0,Checked In,2024-01-25T04:43:00,2024-01-25T07:23:00
BAG02508,PNR01152,1301,24.7,55x40x20,Transfer,1,0,0,Offloaded,2024-01-25T04:23:00,2024-01-25T07:35:00
BAG02509,PNR01152,1301,31.9,60x45x25,Priority,0,0,0,Delivered,2024-01-25T06:35:00,2024-01-25T07:07:00
BAG02510,PNR01153,1301,8.9,65x50x30,Gate-Check,1,0,0,Loaded,2024-01-25T04:56:00,2024-01-25T07:05:00
BAG02511,PNR01154,1301,5.8,65x50x30,Transfer,0,0,0,In Transit,2024-01-25T04:16:00,2024-01-25T07:32:00
BAG02512,PNR01154,1301,15,50x35x18,Priority,0,0,0,Loaded,2024-01-25T05:11:00,2024-01-25T07:25:00
BAG02513,PNR01154,1301,20.6,50x35x18,Transfer,1,1,0,Loaded,2024-01-25T06:39:00,2024-01-25T07:16:00
BAG02514,PNR01154,1301,17.5,65x50x30,Priority,0,0,0,Delivered,2024-01-25T06:26:00,2024-01-25T07:13:00
BAG02515,PNR01155,1302,11.5,65x50x30,Checked,0,0,0,Checked In,2024-01-25T11:57:00,2024-01-25T12:57:00
BAG02516,PNR01156,1302,29.3,70x55x35,Oversized,1,0,0,Offloaded,2024-01-25T09:23:00,2024-01-25T12:37:00
BAG02517,PNR01157,1302,15.4,55x40x20,Checked,0,0,0,In Transit,2024-01-25T11:48:00,2024-01-25T12:57:00
BAG02518,PNR01157,1302,13.5,60x45x25,Fragile,1,0,0,In Transit,2024-01-25T09:55:00,2024-01-25T13:10:00
BAG02519,PNR01157,1302,22.9,50x35x18,Oversized,0,0,0,In Transit,2024-01-25T12:16:00,2024-01-25T12:49:00
BAG02520,PNR01157,1302,8.9,65x50x30,Priority,0,0,0,Checked In,2024-01-25T10:07:00,2024-01-25T12:45:00
BAG02521,PNR01157,1302,7,50x35x18,Fragile,0,0,0,Loaded,2024-01-25T09:28:00,2024-01-25T12:47:00
BAG02522,PNR01158,1302,25.4,55x40x20,Oversized,0,0,0,Checked In,2024-01-25T11:34:00,2024-01-25T12:56:00
