pnr_id,company_id,flight_number,scheduled_departure_date_local,passenger_count,special_service_requests,meal_preference,wheelchair_assistance,unaccompanied_minor,pet_travel,group_booking
PNR01885,UA,1481,2024-01-31,1,0,Vegetarian,0,0,0,0
PNR01886,UA,1481,2024-01-31,1,4,Low-Sodium,0,0,0,0
PNR01887,UA,1481,2024-01-31,3,1,Gluten-Free,0,0,0,0
PNR01888,UA,1481,2024-01-31,6,4,Diabetic,0,0,0,0
PNR01889,UA,1481,2024-01-31,5,2,Low-Sodium,0,0,0,1
PNR01890,UA,1482,2024-01-31,2,0,Vegan,0,0,0,0
PNR01891,UA,1482,2024-01-31,6,2,Gluten-Free,0,0,0,1
PNR01892,UA,1482,2024-01-31,2,2,Gluten-Free,0,0,0,0
PNR01893,UA,1483,2024-01-31,6,2,Halal,0,0,0,0
PNR01894,UA,1483,2024-01-31,4,0,Kosher,0,0,0,0
PNR01895,UA,1483,2024-01-31,2,3,Low-Sodium,0,0,0,0
PNR01896,UA,1483,2024-01-31,2,0,Standard,1,0,0,0
PNR01897,UA,1483,2024-01-31,2,2,Standard,0,0,0,0
PNR01898,UA,1483,2024-01-31,2,4,Vegan,0,0,0,0
PNR01899,UA,1483,2024-01-31,6,0,Vegetarian,0,0,0,0
PNR01900,UA,1484,2024-01-31,1,4,Kosher,0,0,0,0
PNR01901,UA,1484,2024-01-31,1,1,Halal,0,0,0,0
PNR01902,UA,1484,2024-01-31,5,1,Standard,0,0,0,1
PNR01903,UA,1484,2024-01-31,6,4,Diabetic,0,0,0,0
PNR01904,UA,1484,2024-01-31,2,2,Low-Sodium,0,0,0,0
PNR01905,UA,1484,2024-01-31,1,2,Standard,0,0,0,0
PNR01906,UA,1484,2024-01-31,2,3,Halal,0,0,0,0
PNR01907,UA,1484,2024-01-31,6,1,Vegetarian,0,0,0,0
PNR01908,UA,1485,2024-01-31,5,3,Low-Sodium,0,0,0,0
PNR01909,UA,1485,2024-01-31,6,2,Halal,0,0,0,1
PNR01910,UA,1485,2024-01-31,6,1,Standard,0,0,0,0
PNR01911,UA,1485,2024-01-31,2,0,Low-Sodium,0,0,0,0
PNR01912,UA,1485,2024-01-31,6,4,Gluten-Free,0,0,0,0
PNR01913,UA,1485,2024-01-31,3,1,Kosher,0,0,0,0
PNR01914,UA,1485,2024-01-31,5,0,Kosher,0,0,0,0
PNR01915,UA,1486,2024-01-31,5,2,Vegetarian,0,0,0,0
PNR01916,UA,1486,2024-01-31,3,0,Standard,0,0,0,0
PNR01917,UA,1486,2024-01-31,3,3,Standard,0,0,0,0
PNR01918,UA,1487,2024-01-31,1,2,Halal,0,0,0,0
PNR01919,UA,1487,2024-01-31,2,4,Kosher,0,0,0,0
PNR01920,UA,1487,2024-01-31,6,3,Gluten-Free,0,0,0,0
PNR01921,UA,1487,2024-01-31,5,1,Gluten-Free,0,1,0,0
PNR01922,UA,1487,2024-01-31,2,3,Halal,0,0,0,0
PNR01923,UA,1487,2024-01-31,6,1,Standard,0,0,0,0
PNR01924,UA,1487,2024-01-31,5,1,Low-Sodium,1,0,0,0
PNR01925,UA,1487,2024-01-31,1,2,Halal,0,0,0,0
PNR01926,UA,1488,2024-01-31,3,0,Kosher,0,0,0,0
PNR01927,UA,1488,2024-01-31,5,4,Diabetic,0,0,0,0
PNR01928,UA,1488,2024-01-31,3,4,Low-Sodium,0,0,0,0
PNR01929,UA,1489,2024-01-31,1,2,Vegan,0,0,0,0
PNR01930,UA,1489,2024-01-31,6,4,Diabetic,0,0,0,0
PNR01931,UA,1489,2024-01-31,5,3,Standard,0,0,0,0
PNR01932,UA,1489,2024-01-31,3,1,Vegetarian,0,0,0,0
PNR01933,UA,1490,2024-01-31,6,1,Kosher,0,0,0,0
PNR01934,UA,1490,2024-01-31,1,3,Vegetarian,0,0,0,0
PNR01935,UA,1490,2024-01-31,2,0,Standard,0,0,0,0
PNR01936,UA,1490,2024-01-31,1,1,Vegetarian,0,0,0,0
PNR01937,UA,1490,2024-01-31,2,3,Diabetic,1,0,0,0
PNR01938,UA,1490,2024-01-31,3,1,Vegetarian,0,0,0,0
PNR01939,UA,1490,2024-01-31,3,0,Kosher,0,0,0,0
PNR01940,UA,1490,2024-01-31,6,3,Low-Sodium,0,0,0,0
PNR01941,UA,1491,2024-01-31,5,1,Diabetic,0,0,0,1
PNR01942,UA,1491,2024-01-31,6,1,Gluten-Free,0,0,0,0
PNR01943,UA,1491,2024-01-31,4,2,Halal,0,0,0,1
PNR01944,UA,1491,2024-01-31,6,1,Standard,0,0,0,0
PNR01945,UA,1492,2024-01-31,3,4,Halal,0,0,0,0
PNR01946,UA,1492,2024-01-31,5,0,Vegetarian,0,0,0,0
PNR01947,UA,1492,2024-01-31,5,4,Vegetarian,1,0,0,0
PNR01948,UA,1492,2024-01-31,4,4,Diabetic,0,0,0,1
PNR01949,UA,1493,2024-01-31,5,3,Halal,0,0,0,1
PNR01950,UA,1493,2024-01-31,3,0,Kosher,0,0,0,0
PNR01951,UA,1493,2024-01-31,3,4,Vegan,0,0,0,0
PNR01952,UA,1493,2024-01-31,4,0,Gluten-Free,0,0,0,0
PNR01953,UA,1493,2024-01-31,2,0,Vegan,0,0,0,0
PNR01954,UA,1493,2024-01-31,2,1,Low-Sodium,0,0,0,0
PNR01955,UA,1493,2024-01-31,5,1,Gluten-Free,0,0,0,1
PNR01956,UA,1494,2024-01-31,4,2,Gluten-Free,0,0,0,0
PNR01957,UA,1494,2024-01-31,4,0,Low-Sodium,0,0,0,0
PNR01958,UA,1494,2024-01-31,5,1,Low-Sodium,0,0,0,0
PNR01959,UA,1494,2024-01-31,1,0,Kosher,0,0,0,0
PNR01960,UA,1494,2024-01-31,2,0,Diabetic,0,0,0,0
PNR01961,UA,1495,2024-01-31,6,2,Kosher,1,0,0,1
PNR01962,UA,1495,2024-01-31,4,4,Vegetarian,0,0,0,1
PNR01963,UA,1495,2024-01-31,5,3,Halal,0,0,0,0
PNR01964,UA,1496,2024-01-31,6,4,Diabetic,1,0,0,0
PNR01965,UA,1496,2024-01-31,1,0,Vegan,0,0,0,0
PNR01966,UA,1496,2024-01-31,4,4,Diabetic,0,0,0,0
PNR01967,UA,1497,2024-01-31,1,1,Diabetic,0,0,0,0
PNR01968,UA,1497,2024-01-31,2,2,Kosher,0,0,0,0
PNR01969,UA,1497,2024-01-31,5,4,Diabetic,0,0,0,0
PNR01970,UA,1497,2024-01-31,1,4,Halal,0,0,0,0
PNR01971,UA,1497,2024-01-31,2,2,Halal,0,0,0,0
PNR01972,UA,1497,2024-01-31,5,2,Halal,0,0,0,1
PNR01973,UA,1497,2024-01-31,5,0,Standard,0,0,0,0
PNR01974,UA,1497,2024-01-31,5,4,Kosher,1,0,0,0
PNR01975,UA,1498,2024-01-31,4,2,Diabetic,0,0,0,0
PNR01976,UA,1498,2024-01-31,1,2,Vegetarian,0,0,0,0
PNR01977,UA,1498,2024-01-31,6,4,Diabetic,0,0,0,0
PNR01978,UA,1498,2024-01-31,6,2,Gluten-Free,0,1,0,1
PNR01979,UA,1498,2024-01-31,4,4,Halal,0,0,0,0
PNR01980,UA,1510,2024-02-01,6,4,Low-Sodium,0,0,0,0
PNR01981,UA,1510,2024-02-01,5,0,Kosher,1,0,0,0
PNR01982,UA,1510,2024-02-01,4,0,Vegan,0,0,0,0
PNR01983,UA,1510,2024-02-01,3,1,Vegetarian,0,0,0,0
PNR01984,UA,1510,2024-02-01,4,4,Vegan,0,0,0,0
PNR01985,UA,1510,2024-02-01,6,1,Kosher,0,0,0,0
PNR01986,UA,1510,2024-02-01,3,1,Vegetarian,0,0,0,0
PNR01987,UA,1510,2024-02-01,3,0,Gluten-Free,0,0,0,0
PNR01988,UA,1511,2024-02-01,1,2,Kosher,0,0,0,0
PNR01989,UA,1511,2024-02-01,2,4,Low-Sodium,0,0,0,0
PNR01990,UA,1511,2024-02-01,6,0,Diabetic,0,0,0,1
PNR01991,UA,1511,2024-02-01,5,0,Halal,0,0,0,1
PNR01992,UA,1511,2024-02-01,2,4,Halal,0,0,0,0
PNR01993,UA,1512,2024-02-01,2,0,Kosher,0,0,0,0
PNR01994,UA,1512,2024-02-01,3,0,Halal,0,0,0,0
PNR01995,UA,1512,2024-02-01,4,4,Low-Sodium,0,0,0,0
PNR01996,UA,1512,2024-02-01,1,3,Standard,0,0,0,0
PNR01997,UA,1513,2024-02-01,1,0,Kosher,0,0,0,0
PNR01998,UA,1513,2024-02-01,2,3,Gluten-Free,1,0,0,0
PNR01999,UA,1513,2024-02-01,4,0,Standard,0,0,0,0
PNR02000,UA,1513,2024-02-01,2,3,Standard,0,0,0,0
PNR02001,UA,1513,2024-02-01,6,0,Standard,0,0,0,0
PNR02002,UA,1513,2024-02-01,3,2,Kosher,1,0,0,0
PNR02003,UA,1513,2024-02-01,5,1,Standard,0,0,0,0
PNR02004,UA,1514,2024-02-01,5,0,Vegan,0,0,0,1
PNR02005,UA,1514,2024-02-01,3,4,Vegetarian,1,0,0,0
PNR02006,UA,1514,2024-02-01,1,0,Standard,0,0,0,0
PNR02007,UA,1515,2024-02-01,3,1,Low-Sodium,0,0,0,0
PNR02008,UA,1515,2024-02-01,2,1,Gluten-Free,0,0,0,0
PNR02009,UA,1515,2024-02-01,5,2,Standard,1,0,0,0
PNR02010,UA,1515,2024-02-01,4,1,Vegan,0,0,0,0
PNR02011,UA,1515,2024-02-01,3,0,Standard,0,0,0,0
PNR02012,UA,1515,2024-02-01,4,2,Standard,0,0,0,1
PNR02013,UA,1516,2024-02-01,4,1,Kosher,0,0,0,0
PNR02014,UA,1516,2024-02-01,4,1,Vegetarian,0,0,0,1
PNR02015,UA,1516,2024-02-01,6,3,Halal,0,0,0,1
PNR02016,UA,1516,2024-02-01,4,1,Kosher,0,0,0,0
PNR02017,UA,1516,2024-02-01,1,1,Standard,0,0,0,0
PNR02018,UA,1517,2024-02-01,4,3,Vegetarian,0,0,1,0
PNR02019,UA,1517,2024-02-01,3,2,Vegan,0,0,0,0
PNR02020,UA,1517,2024-02-01,1,4,Vegan,0,0,0,0
PNR02021,UA,1517,2024-02-01,3,4,Low-Sodium,0,0,0,0
PNR02022,UA,1517,2024-02-01,6,0,Vegetarian,0,0,0,0
PNR02023,UA,1517,2024-02-01,1,0,Halal,1,0,0,0
PNR02024,UA,1518,2024-02-01,6,3,Vegan,0,0,0,0
PNR02025,UA,1518,2024-02-01,5,4,Low-Sodium,0,0,0,0
PNR02026,UA,1518,2024-02-01,1,0,Gluten-Free,1,0,0,0
PNR02027,UA,1518,2024-02-01,1,1,Diabetic,0,0,0,0
PNR02028,UA,1518,2024-02-01,5,1,Vegetarian,0,0,0,0
PNR02029,UA,1518,2024-02-01,6,1,Vegan,0,0,0,0
PNR02030,UA,1518,2024-02-01,4,0,Halal,0,0,0,1
PNR02031,UA,1519,2024-02-01,3,3,Vegan,0,0,0,0
PNR02032,UA,1519,2024-02-01,4,1,Vegan,0,0,0,0
PNR02033,UA,1519,2024-02-01,5,1,Halal,0,0,0,0
PNR02034,UA,1519,2024-02-01,3,2,Diabetic,0,0,0,0
PNR02035,UA,1519,2024-02-01,3,4,Gluten-Free,0,0,0,0
PNR02036,UA,1519,2024-02-01,1,4,Gluten-Free,0,0,0,0
PNR02037,UA,1520,2024-02-01,3,1,Standard,0,0,0,0
PNR02038,UA,1520,2024-02-01,5,0,Vegan,0,0,0,1
PNR02039,UA,1520,2024-02-01,6,3,Diabetic,0,0,0,0
PNR02040,UA,1521,2024-02-01,2,4,Kosher,0,0,0,0
PNR02041,UA,1521,2024-02-01,6,1,Vegetarian,0,0,0,1
PNR02042,UA,1521,2024-02-01,6,3,Vegetarian,0,0,0,0
PNR02043,UA,1521,2024-02-01,3,1,Low-Sodium,0,0,0,0
PNR02044,UA,1521,2024-02-01,2,1,Kosher,0,0,0,0
PNR02045,UA,1521,2024-02-01,4,2,Vegetarian,0,1,0,0
PNR02046,UA,1522,2024-02-01,6,1,Vegetarian,0,0,0,0
PNR02047,UA,1522,2024-02-01,5,3,Diabetic,0,0,0,0
PNR02048,UA,1522,2024-02-01,2,0,Gluten-Free,0,0,0,0
PNR02049,UA,1522,2024-02-01,4,3,Low-Sodium,0,0,0,1
PNR02050,UA,1522,2024-02-01,1,1,Kosher,1,0,0,0
PNR02051,UA,1522,2024-02-01,2,3,Standard,0,0,0,0
PNR02052,UA,1522,2024-02-01,1,1,Vegan,0,0,0,0
PNR02053,UA,1522,2024-02-01,2,4,Standard,0,0,0,0
PNR02054,UA,1523,2024-02-01,4,0,Halal,0,0,0,0
PNR02055,UA,1523,2024-02-01,5,4,Halal,0,0,0,0
PNR02056,UA,1523,2024-02-01,6,1,Diabetic,1,0,0,0
PNR02057,UA,1523,2024-02-01,3,2,Kosher,0,0,0,0
PNR02058,UA,1523,2024-02-01,1,2,Gluten-Free,0,0,0,0
PNR02059,UA,1524,2024-02-01,1,3,Vegan,0,0,0,0
PNR02060,UA,1524,2024-02-01,1,4,Gluten-Free,0,0,0,0
PNR02061,UA,1524,2024-02-01,5,3,Kosher,0,0,1,1
PNR02062,UA,1524,2024-02-01,6,2,Standard,0,0,0,0
PNR02063,UA,1524,2024-02-01,2,2,Standard,0,0,0,0
PNR02064,UA,1525,2024-02-01,5,0,Halal,0,0,0,0
PNR02065,UA,1525,2024-02-01,3,3,Low-Sodium,0,0,0,0
PNR02066,UA,1525,2024-02-01,5,3,Diabetic,0,0,0,0
PNR02067,UA,1525,2024-02-01,4,4,Halal,0,0,0,1
PNR02068,UA,1526,2024-02-01,4,4,Vegan,0,0,0,0
PNR02069,UA,1526,2024-02-01,1,0,Halal,0,0,1,0
PNR02070,UA,1526,2024-02-01,3,0,Kosher,0,0,1,0
PNR02071,UA,1526,2024-02-01,4,3,Gluten-Free,0,0,0,0
PNR02072,UA,1526,2024-02-01,5,0,Vegetarian,0,0,0,0
PNR02073,UA,1526,2024-02-01,1,3,Kosher,0,0,0,0
PNR02074,UA,1527,2024-02-01,1,0,Vegetarian,1,0,0,0
PNR02075,UA,1527,2024-02-01,2,4,Diabetic,0,0,0,0
PNR02076,UA,1527,2024-02-01,6,1,Diabetic,0,0,0,0
PNR02077,UA,1527,2024-02-01,1,0,Vegan,0,0,0,0
PNR02078,UA,1527,2024-02-01,6,1,Vegan,0,1,0,0
PNR02079,UA,1527,2024-02-01,4,3,Standard,0,0,0,1
PNR02080,UA,1527,2024-02-01,2,4,Halal,1,0,0,0
PNR02081,UA,1528,2024-02-01,6,4,Halal,0,0,0,0
PNR02082,UA,1528,2024-02-01,4,4,Halal,0,0,0,0
PNR02083,UA,1528,2024-02-01,2,0,Vegan,0,0,0,0
PNR02084,UA,1528,2024-02-01,1,0,Halal,0,0,0,0
PNR02085,UA,1528,2024-02-01,4,4,Diabetic,0,0,0,1
PNR02086,UA,1529,2024-02-01,1,0,Low-Sodium,0,0,0,0
PNR02087,UA,1529,2024-02-01,1,3,Standard,0,0,0,0
PNR02088,UA,1529,2024-02-01,1,1,Gluten-Free,0,1,0,0
PNR02089,UA,1529,2024-02-01,3,0,Vegan,0,0,0,0
PNR02090,UA,1530,2024-02-01,3,2,Diabetic,1,0,1,0
PNR02091,UA,1530,2024-02-01,1,1,Diabetic,0,0,0,0
PNR02092,UA,1530,2024-02-01,3,4,Kosher,1,0,0,0
PNR02093,UA,1531,2024-02-01,6,0,Standard,0,0,0,0
PNR02094,UA,1531,2024-02-01,3,3,Vegan,0,0,0,0
PNR02095,UA,1531,2024-02-01,1,3,Diabetic,0,0,0,0
PNR02096,UA,1531,2024-02-01,6,2,Halal,0,0,0,0
PNR02097,UA,1531,2024-02-01,6,2,Diabetic,0,0,0,0
PNR02098,UA,1540,2024-02-02,3,2,Kosher,0,0,0,0
PNR02099,UA,1540,2024-02-02,4,4,Vegetarian,0,0,0,0
PNR02100,UA,1540,2024-02-02,5,2,Diabetic,0,0,0,0
PNR02101,UA,1540,2024-02-02,6,2,Low-Sodium,0,0,0,1
PNR02102,UA,1541,2024-02-02,5,4,Low-Sodium,0,0,0,1
PNR02103,UA,1541,2024-02-02,2,4,Low-Sodium,0,0,0,0
PNR02104,UA,1541,2024-02-02,5,3,Gluten-Free,1,0,0,0
PNR02105,UA,1541,2024-02-02,5,2,Vegetarian,0,0,0,0
PNR02106,UA,1541,2024-02-02,2,3,Gluten-Free,1,0,0,0
PNR02107,UA,1541,2024-02-02,5,3,Vegetarian,0,0,1,1
PNR02108,UA,1541,2024-02-02,4,3,Vegetarian,0,0,0,1
PNR02109,UA,1541,2024-02-02,5,1,Vegetarian,0,0,0,0
PNR02110,UA,1542,2024-02-02,4,4,Kosher,0,0,0,0
PNR02111,UA,1542,2024-02-02,2,0,Diabetic,0,0,0,0
PNR02112,UA,1542,2024-02-02,3,1,Gluten-Free,0,0,0,0
PNR02113,UA,1543,2024-02-02,6,4,Vegetarian,0,0,0,0
PNR02114,UA,1543,2024-02-02,4,4,Vegetarian,0,0,0,0
PNR02115,UA,1543,2024-02-02,4,3,Diabetic,0,0,0,0
PNR02116,UA,1543,2024-02-02,2,2,Vegetarian,0,0,0,0
PNR02117,UA,1543,2024-02-02,5,3,Vegetarian,0,0,0,0
PNR02118,UA,1543,2024-02-02,5,2,Low-Sodium,0,0,1,0
PNR02119,UA,1543,2024-02-02,3,4,Kosher,0,0,0,0
PNR02120,UA,1544,2024-02-02,5,0,Gluten-Free,0,0,0,1
PNR02121,UA,1544,2024-02-02,5,1,Low-Sodium,0,0,0,0
PNR02122,UA,1544,2024-02-02,5,0,Low-Sodium,0,0,0,0
PNR02123,UA,1544,2024-02-02,2,4,Halal,0,0,1,0
PNR02124,UA,1544,2024-02-02,2,2,Gluten-Free,0,0,0,0
PNR02125,UA,1544,2024-02-02,5,0,Gluten-Free,0,0,0,0
PNR02126,UA,1544,2024-02-02,1,0,Vegetarian,1,0,0,0
PNR02127,UA,1544,2024-02-02,4,3,Halal,0,0,0,0
PNR02128,UA,1545,2024-02-02,1,3,Kosher,0,0,0,0
PNR02129,UA,1545,2024-02-02,1,4,Halal,0,0,0,0
PNR02130,UA,1545,2024-02-02,6,4,Halal,0,0,0,0
PNR02131,UA,1545,2024-02-02,3,2,Diabetic,0,0,0,0
PNR02132,UA,1545,2024-02-02,3,0,Low-Sodium,0,0,0,0
PNR02133,UA,1546,2024-02-02,1,2,Vegetarian,0,0,0,0
PNR02134,UA,1546,2024-02-02,1,3,Vegetarian,0,0,0,0
PNR02135,UA,1546,2024-02-02,6,1,Low-Sodium,0,0,0,0
PNR02136,UA,1546,2024-02-02,2,0,Vegetarian,0,0,0,0
PNR02137,UA,1546,2024-02-02,3,1,Halal,0,0,0,0
PNR02138,UA,1546,2024-02-02,3,3,Kosher,0,0,0,0
PNR02139,UA,1547,2024-02-02,2,3,Diabetic,0,0,0,0
PNR02140,UA,1547,2024-02-02,2,1,Diabetic,0,0,0,0
PNR02141,UA,1547,2024-02-02,4,2,Vegetarian,0,0,0,1
PNR02142,UA,1547,2024-02-02,2,3,Diabetic,0,0,0,0
PNR02143,UA,1547,2024-02-02,5,1,Kosher,0,0,0,0
PNR02144,UA,1548,2024-02-02,6,0,Gluten-Free,0,0,0,1
PNR02145,UA,1548,2024-02-02,3,3,Kosher,0,0,0,0
PNR02146,UA,1548,2024-02-02,6,0,Kosher,0,0,0,1
PNR02147,UA,1548,2024-02-02,4,2,Vegetarian,0,0,0,0
PNR02148,UA,1548,2024-02-02,3,4,Standard,0,0,0,0
PNR02149,UA,1548,2024-02-02,4,3,Vegan,0,0,0,1
PNR02150,UA,1549,2024-02-02,2,0,Gluten-Free,0,0,0,0
PNR02151,UA,1549,2024-02-02,4,1,Diabetic,0,0,0,0
PNR02152,UA,1549,2024-02-02,2,3,Gluten-Free,0,0,1,0
PNR02153,UA,1549,2024-02-02,4,3,Vegan,0,0,0,1
PNR02154,UA,1549,2024-02-02,1,0,Diabetic,0,0,0,0
PNR02155,UA,1550,2024-02-02,4,4,Vegan,1,0,0,1
PNR02156,UA,1550,2024-02-02,4,3,Standard,0,0,0,0
PNR02157,UA,1550,2024-02-02,4,2,Kosher,0,0,0,0
PNR02158,UA,1550,2024-02-02,5,1,Diabetic,0,0,0,0
PNR02159,UA,1550,2024-02-02,4,2,Standard,0,0,0,0
PNR02160,UA,1550,2024-02-02,2,1,Kosher,0,0,0,0
PNR02161,UA,1550,2024-02-02,3,4,Kosher,0,0,0,0
PNR02162,UA,1551,2024-02-02,6,1,Halal,0,0,0,0
PNR02163,UA,1551,2024-02-02,5,0,Vegan,0,0,0,0
PNR02164,UA,1551,2024-02-02,2,4,Low-Sodium,0,0,0,0
PNR02165,UA,1551,2024-02-02,4,4,Low-Sodium,0,0,0,0
PNR02166,UA,1551,2024-02-02,6,4,Halal,0,0,0,0
PNR02167,UA,1551,2024-02-02,6,1,Kosher,0,0,0,1
PNR02168,UA,1551,2024-02-02,6,0,Low-Sodium,0,0,0,1
PNR02169,UA,1552,2024-02-02,1,2,Gluten-Free,0,0,0,0
PNR02170,UA,1552,2024-02-02,2,3,Gluten-Free,0,0,0,0
PNR02171,UA,1552,2024-02-02,3,1,Halal,0,0,0,0
PNR02172,UA,1552,2024-02-02,5,0,Diabetic,0,0,0,0
PNR02173,UA,1552,2024-02-02,5,4,Gluten-Free,0,0,0,0
PNR02174,UA,1553,2024-02-02,1,3,Low-Sodium,0,0,0,0
PNR02175,UA,1553,2024-02-02,5,0,Gluten-Free,0,0,0,0
PNR02176,UA,1553,2024-02-02,2,2,Vegetarian,0,0,0,0
PNR02177,UA,1553,2024-02-02,5,1,Kosher,0,0,0,0
PNR02178,UA,1553,2024-02-02,6,0,Low-Sodium,0,0,0,0
PNR02179,UA,1554,2024-02-02,4,4,Vegetarian,0,1,0,0
PNR02180,UA,1554,2024-02-02,4,4,Vegan,0,0,0,0
PNR02181,UA,1554,2024-02-02,4,0,Vegan,0,0,0,0
PNR02182,UA,1554,2024-02-02,6,3,Halal,0,0,0,0
PNR02183,UA,1554,2024-02-02,1,0,Halal,0,1,0,0
PNR02184,UA,1554,2024-02-02,2,3,Halal,0,0,0,0
PNR02185,UA,1554,2024-02-02,4,4,Kosher,1,0,0,0
PNR02186,UA,1555,2024-02-02,4,2,Standard,0,0,0,1
PNR02187,UA,1555,2024-02-02,5,0,Gluten-Free,0,0,0,0
PNR02188,UA,1555,2024-02-02,6,1,Standard,0,0,0,0
PNR02189,UA,1555,2024-02-02,6,0,Halal,0,0,0,0
PNR02190,UA,1555,2024-02-02,1,0,Diabetic,0,0,0,0
PNR02191,UA,1555,2024-02-02,2,4,Halal,0,0,0,0
PNR02192,UA,1555,2024-02-02,3,1,Low-Sodium,0,0,0,0
PNR02193,UA,1556,2024-02-02,5,1,Gluten-Free,0,1,0,1
PNR02194,UA,1556,2024-02-02,2,2,Standard,0,0,0,0
PNR02195,UA,1556,2024-02-02,4,1,Standard,0,0,0,0
PNR02196,UA,1556,2024-02-02,2,1,Vegetarian,0,0,0,0
PNR02197,UA,1557,2024-02-02,2,0,Standard,0,0,1,0
PNR02198,UA,1557,2024-02-02,2,4,Gluten-Free,0,0,0,0
PNR02199,UA,1557,2024-02-02,4,1,Standard,0,0,0,1
PNR02200,UA,1557,2024-02-02,1,2,Low-Sodium,0,0,0,0
PNR02201,UA,1557,2024-02-02,3,0,Halal,0,0,1,0
PNR02202,UA,1557,2024-02-02,5,0,Low-Sodium,1,0,0,0
PNR02203,UA,1557,2024-02-02,3,1,Standard,0,0,0,0
PNR02204,UA,1558,2024-02-02,4,2,Standard,0,1,0,1
PNR02205,UA,1558,2024-02-02,1,1,Low-Sodium,0,0,1,0
PNR02206,UA,1558,2024-02-02,6,4,Standard,0,0,0,1
PNR02207,UA,1559,2024-02-02,5,3,Vegetarian,0,0,0,1
PNR02208,UA,1559,2024-02-02,3,2,Kosher,0,0,0,0
PNR02209,UA,1559,2024-02-02,3,0,Vegan,0,0,0,0
PNR02210,UA,1560,2024-02-02,5,1,Vegan,0,0,0,1
PNR02211,UA,1560,2024-02-02,2,0,Vegetarian,0,0,0,0
PNR02212,UA,1560,2024-02-02,1,1,Gluten-Free,0,0,0,0
PNR02213,UA,1560,2024-02-02,2,2,Vegetarian,0,0,0,0
PNR02214,UA,1560,2024-02-02,5,4,Low-Sodium,0,0,0,0
PNR02215,UA,1560,2024-02-02,4,1,Kosher,0,0,0,0
PNR02216,UA,1560,2024-02-02,3,2,Halal,0,0,0,0
PNR02217,UA,1560,2024-02-02,3,3,Kosher,0,0,1,0
PNR02218,UA,1570,2024-02-03,1,1,Low-Sodium,0,0,0,0
PNR02219,UA,1570,2024-02-03,5,0,Vegetarian,0,0,0,0
PNR02220,UA,1570,2024-02-03,3,3,Halal,0,0,0,0
PNR02221,UA,1570,2024-02-03,1,4,Gluten-Free,1,0,0,0
PNR02222,UA,1570,2024-02-03,4,0,Vegan,0,0,0,0
PNR02223,UA,1571,2024-02-03,1,2,Diabetic,0,0,0,0
PNR02224,UA,1571,2024-02-03,6,1,Kosher,0,0,0,0
PNR02225,UA,1571,2024-02-03,1,3,Gluten-Free,0,0,0,0
PNR02226,UA,1572,2024-02-03,6,1,Halal,0,0,0,0
PNR02227,UA,1572,2024-02-03,5,0,Vegan,0,0,0,0
PNR02228,UA,1572,2024-02-03,3,3,Low-Sodium,0,0,0,0
PNR02229,UA,1572,2024-02-03,6,0,Vegan,0,0,0,0
PNR02230,UA,1572,2024-02-03,1,2,Vegan,1,0,0,0
PNR02231,UA,1572,2024-02-03,5,0,Kosher,0,0,0,1
PNR02232,UA,1573,2024-02-03,4,2,Standard,0,0,0,0
PNR02233,UA,1573,2024-02-03,2,4,Halal,0,0,0,0
PNR02234,UA,1573,2024-02-03,3,4,Vegan,0,0,0,0
PNR02235,UA,1573,2024-02-03,3,1,Diabetic,0,0,0,0
PNR02236,UA,1573,2024-02-03,5,2,Gluten-Free,0,0,0,0
PNR02237,UA,1573,2024-02-03,6,1,Low-Sodium,1,0,0,0
PNR02238,UA,1574,2024-02-03,5,0,Kosher,0,0,0,0
PNR02239,UA,1574,2024-02-03,6,0,Low-Sodium,1,0,0,1
PNR02240,UA,1574,2024-02-03,2,1,Gluten-Free,0,0,0,0
PNR02241,UA,1574,2024-02-03,3,1,Gluten-Free,0,0,0,0
PNR02242,UA,1575,2024-02-03,3,0,Gluten-Free,0,0,0,0
PNR02243,UA,1575,2024-02-03,5,2,Vegan,0,0,0,0
PNR02244,UA,1575,2024-02-03,2,2,Vegetarian,0,0,0,0
PNR02245,UA,1575,2024-02-03,5,1,Diabetic,0,0,0,1
PNR02246,UA,1576,2024-02-03,5,3,Halal,0,1,1,0
PNR02247,UA,1576,2024-02-03,1,3,Vegetarian,0,0,0,0
PNR02248,UA,1576,2024-02-03,3,1,Halal,0,0,0,0
PNR02249,UA,1576,2024-02-03,2,2,Kosher,0,0,0,0
PNR02250,UA,1576,2024-02-03,1,3,Vegetarian,0,0,0,0
PNR02251,UA,1577,2024-02-03,6,4,Vegan,0,1,0,0
PNR02252,UA,1577,2024-02-03,3,2,Vegan,0,0,0,0
PNR02253,UA,1577,2024-02-03,2,4,Kosher,0,0,0,0
PNR02254,UA,1578,2024-02-03,2,0,Gluten-Free,0,0,0,0
PNR02255,UA,1578,2024-02-03,6,3,Low-Sodium,0,1,0,0
PNR02256,UA,1578,2024-02-03,3,1,Gluten-Free,1,0,0,0
PNR02257,UA,1578,2024-02-03,4,1,Kosher,0,0,0,0
PNR02258,UA,1579,2024-02-03,1,3,Vegetarian,0,0,0,0
PNR02259,UA,1579,2024-02-03,3,3,Diabetic,0,0,0,0
PNR02260,UA,1579,2024-02-03,2,3,Gluten-Free,0,0,0,0
PNR02261,UA,1579,2024-02-03,6,0,Vegan,0,0,0,1
