pnr_id,remark_code,remark_text,remark_category,priority_level,created_date,resolved_date,status
PNR00727,SSR,Extra legroom requested,Special Service,High,2024-01-21T10:31:00,2024-01-21T10:57:00,Resolved
PNR00727,SSR,Standard meal preference,Special Service,Low,2024-01-21T11:55:00,2024-01-21T13:00:00,Resolved
PNR00728,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-21T10:17:00,2024-01-21T10:44:00,Resolved
PNR00728,SSR,Vegetarian meal requested,Special Service,Low,2024-01-21T12:19:00,2024-01-21T13:19:00,Resolved
PNR00729,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-21T10:03:00,2024-01-21T10:31:00,Resolved
PNR00729,SSR,Medical assistance required,Special Service,Low,2024-01-21T11:44:00,2024-01-21T13:39:00,Resolved
PNR00730,SSR,Gluten-free meal requested,Special Service,Low,2024-01-21T10:20:00,2024-01-21T11:26:00,Resolved
PNR00730,SSR,Special baggage: musical instrument,Special Service,High,2024-01-21T10:01:00,2024-01-21T11:40:00,Resolved
PNR00730,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-21T07:55:00,2024-01-21T09:14:00,Resolved
PNR00731,SSR,Service animal onboard,Special Service,Low,2024-01-21T09:53:00,2024-01-21T11:44:00,Resolved
PNR00731,SSR,Standard meal confirmed,Special Service,Low,2024-01-21T12:18:00,2024-01-21T14:08:00,Resolved
PNR00731,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-21T11:42:00,2024-01-21T13:38:00,Resolved
PNR00734,SSR,Standard meal confirmed,Special Service,Medium,2024-01-21T11:29:00,2024-01-21T12:26:00,Resolved
PNR00735,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-21T09:44:00,2024-01-21T11:18:00,Resolved
PNR00735,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-21T12:55:00,2024-01-21T13:33:00,Resolved
PNR00737,SSR,Vegetarian meal requested,Special Service,Low,2024-01-21T12:24:00,2024-01-21T13:56:00,Resolved
PNR00738,SSR,Unaccompanied minor,Special Service,Medium,2024-01-21T02:30:00,2024-01-21T03:38:00,Resolved
PNR00738,SSR,Pet travel confirmed,Special Service,Low,2024-01-21T02:47:00,2024-01-21T03:55:00,Pending
PNR00738,SSR,Service animal onboard,Special Service,High,2024-01-21T02:00:00,2024-01-21T03:10:00,Resolved
PNR00739,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-21T04:28:00,2024-01-21T05:08:00,Resolved
PNR00739,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-21T03:18:00,2024-01-21T03:28:00,Resolved
PNR00740,SSR,Extra legroom requested,Special Service,Low,2024-01-21T01:40:00,2024-01-21T02:17:00,Resolved
PNR00741,SSR,Service animal onboard,Special Service,High,2024-01-21T04:51:00,2024-01-21T05:03:00,Resolved
PNR00742,SSR,Extra legroom requested,Special Service,Medium,2024-01-21T01:13:00,2024-01-21T03:04:00,Resolved
PNR00743,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-21T14:13:00,2024-01-21T15:04:00,Resolved
PNR00743,SSR,Medical assistance required,Special Service,Low,2024-01-21T12:41:00,2024-01-21T13:32:00,Resolved
PNR00743,SSR,Bassinet seat requested,Special Service,Low,2024-01-21T14:48:00,2024-01-21T16:20:00,Resolved
PNR00744,SSR,Service animal onboard,Special Service,High,2024-01-21T11:43:00,2024-01-21T13:08:00,Resolved
PNR00745,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-21T10:23:00,2024-01-21T12:14:00,Resolved
PNR00745,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-21T14:19:00,2024-01-21T15:09:00,Resolved
PNR00745,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-21T12:35:00,2024-01-21T13:07:00,Resolved
PNR00747,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-21T17:04:00,2024-01-21T18:51:00,Resolved
PNR00747,SSR,Standard meal confirmed,Special Service,High,2024-01-21T16:25:00,2024-01-21T18:01:00,Resolved
PNR00748,SSR,Medical assistance required,Special Service,Low,2024-01-21T14:41:00,2024-01-21T15:47:00,Resolved
PNR00748,SSR,Standard meal preference,Special Service,Low,2024-01-21T15:11:00,2024-01-21T17:00:00,Resolved
PNR00748,SSR,Group booking special handling,Special Service,Medium,2024-01-21T15:18:00,2024-01-21T16:45:00,Resolved
PNR00749,SSR,Stretcher case,Special Service,Low,2024-01-21T16:52:00,2024-01-21T17:56:00,Pending
PNR00749,SSR,Special baggage: musical instrument,Special Service,High,2024-01-21T15:08:00,2024-01-21T16:27:00,Resolved
PNR00749,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-21T17:17:00,2024-01-21T18:52:00,Resolved
PNR00750,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-21T12:55:00,2024-01-21T13:57:00,Resolved
PNR00752,SSR,Standard meal preference,Special Service,High,2024-01-21T13:12:00,2024-01-21T14:26:00,Resolved
PNR00752,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-21T12:15:00,2024-01-21T13:55:00,Resolved
PNR00753,SSR,Pet travel approved,Special Service,Low,2024-01-21T14:56:00,2024-01-21T16:11:00,Resolved
PNR00753,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-21T14:31:00,2024-01-21T16:15:00,Resolved
PNR00753,SSR,Stretcher case,Special Service,Low,2024-01-21T11:45:00,2024-01-21T13:12:00,Resolved
PNR00754,SSR,Standard meal preference,Special Service,High,2024-01-21T13:10:00,2024-01-21T14:28:00,Pending
PNR00754,SSR,Unaccompanied minor,Special Service,Medium,2024-01-21T11:58:00,2024-01-21T12:18:00,Resolved
PNR00754,SSR,Medical assistance required,Special Service,High,2024-01-21T14:19:00,2024-01-21T15:51:00,Resolved
PNR00755,SSR,Oxygen equipment required,Special Service,Low,2024-01-21T11:36:00,2024-01-21T12:01:00,Resolved
PNR00755,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-21T12:38:00,2024-01-21T13:57:00,Resolved
PNR00756,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-21T11:41:00,2024-01-21T13:27:00,Resolved
PNR00756,SSR,Group booking special handling,Special Service,High,2024-01-21T14:26:00,2024-01-21T15:31:00,Resolved
PNR00758,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-21T15:33:00,2024-01-21T16:10:00,Resolved
PNR00758,SSR,Pet travel approved,Special Service,High,2024-01-21T14:58:00,2024-01-21T15:29:00,Resolved
PNR00759,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-21T15:16:00,2024-01-21T15:28:00,Resolved
PNR00759,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-21T19:45:00,2024-01-21T21:04:00,Resolved
PNR00759,SSR,Standard meal confirmed,Special Service,High,2024-01-21T16:29:00,2024-01-21T17:07:00,Resolved
PNR00760,SSR,Standard meal preference,Special Service,Medium,2024-01-21T19:33:00,2024-01-21T21:22:00,Resolved
PNR00761,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-21T19:13:00,2024-01-21T20:21:00,Resolved
PNR00761,SSR,Standard meal confirmed,Special Service,Medium,2024-01-21T18:04:00,2024-01-21T19:17:00,Resolved
PNR00761,SSR,Group booking special handling,Special Service,Low,2024-01-21T17:30:00,2024-01-21T18:00:00,Resolved
PNR00762,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-21T18:10:00,2024-01-21T19:24:00,Pending
PNR00764,SSR,Pet travel confirmed,Special Service,Medium,2024-01-21T18:26:00,2024-01-21T20:12:00,Pending
PNR00764,SSR,Standard meal confirmed,Special Service,Medium,2024-01-21T19:10:00,2024-01-21T20:44:00,Resolved
PNR00765,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-21T20:34:00,2024-01-21T21:56:00,Resolved
PNR00765,SSR,Extra legroom requested,Special Service,High,2024-01-21T18:40:00,2024-01-21T20:03:00,Resolved
PNR00765,SSR,Vegetarian meal requested,Special Service,High,2024-01-21T18:05:00,2024-01-21T18:26:00,Resolved
PNR00766,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-21T18:12:00,2024-01-21T18:48:00,Resolved
PNR00766,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-21T20:26:00,2024-01-21T21:52:00,Resolved
PNR00767,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-01-21T21:39:00,2024-01-21T22:25:00,Resolved
PNR00767,SSR,Pet travel approved,Special Service,Medium,2024-01-21T19:49:00,2024-01-21T21:09:00,Resolved
PNR00767,SSR,Medical assistance required,Special Service,Medium,2024-01-21T20:28:00,2024-01-21T22:17:00,Resolved
PNR00768,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-21T18:22:00,2024-01-21T20:02:00,Resolved
PNR00769,SSR,Group booking special handling,Special Service,Low,2024-01-21T21:22:00,2024-01-21T22:45:00,Resolved
PNR00770,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-21T21:29:00,2024-01-21T22:34:00,Resolved
PNR00770,SSR,Unaccompanied minor,Special Service,High,2024-01-21T21:54:00,2024-01-21T23:00:00,Resolved
PNR00770,SSR,Standard meal confirmed,Special Service,Medium,2024-01-21T21:44:00,2024-01-21T22:03:00,Resolved
PNR00771,SSR,Standard meal confirmed,Special Service,High,2024-01-21T09:07:00,2024-01-21T09:43:00,Resolved
PNR00771,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-21T08:40:00,2024-01-21T10:30:00,Resolved
PNR00771,SSR,Stretcher case,Special Service,Low,2024-01-21T08:26:00,2024-01-21T09:42:00,Resolved
PNR00772,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-21T09:13:00,2024-01-21T10:29:00,Resolved
PNR00772,SSR,Standard meal preference,Special Service,Medium,2024-01-21T08:44:00,2024-01-21T09:26:00,Resolved
PNR00772,SSR,Bassinet seat requested,Special Service,Low,2024-01-21T12:39:00,2024-01-21T14:15:00,Pending
PNR00773,SSR,Pet travel confirmed,Special Service,Medium,2024-01-21T09:21:00,2024-01-21T10:13:00,Resolved
PNR00775,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-21T02:27:00,2024-01-21T03:29:00,Resolved
PNR00775,SSR,Stretcher case,Special Service,High,2024-01-21T03:39:00,2024-01-21T05:35:00,Resolved
PNR00776,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-21T04:17:00,2024-01-21T05:05:00,Resolved
PNR00776,SSR,Extra legroom requested,Special Service,Medium,2024-01-21T05:07:00,2024-01-21T06:58:00,Resolved
PNR00776,SSR,Pet travel confirmed,Special Service,Low,2024-01-21T06:25:00,2024-01-21T08:18:00,Resolved
PNR00777,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-21T05:48:00,2024-01-21T06:39:00,Resolved
PNR00777,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-21T02:56:00,2024-01-21T04:12:00,Pending
PNR00777,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-21T01:56:00,2024-01-21T03:53:00,Resolved
PNR00778,SSR,Vegetarian meal requested,Special Service,High,2024-01-21T03:38:00,2024-01-21T03:51:00,Resolved
PNR00779,SSR,Medical assistance required,Special Service,Medium,2024-01-21T03:38:00,2024-01-21T05:21:00,Resolved
PNR00780,SSR,Gluten-free meal requested,Special Service,High,2024-01-21T03:49:00,2024-01-21T04:32:00,Resolved
PNR00780,SSR,Pet travel confirmed,Special Service,Low,2024-01-21T04:19:00,2024-01-21T05:36:00,Resolved
PNR00782,SSR,Group booking confirmed,Special Service,Low,2024-01-21T06:43:00,2024-01-21T08:28:00,Resolved
PNR00782,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-21T05:37:00,2024-01-21T05:56:00,Pending
PNR00783,SSR,Extra legroom requested,Special Service,Medium,2024-01-21T06:49:00,2024-01-21T07:39:00,Resolved
PNR00783,SSR,Vegetarian meal requested,Special Service,High,2024-01-21T05:07:00,2024-01-21T05:48:00,Resolved
PNR00784,SSR,Stretcher case,Special Service,Medium,2024-01-21T04:21:00,2024-01-21T06:14:00,Resolved
PNR00784,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-21T04:16:00,2024-01-21T05:09:00,Resolved
PNR00784,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-21T04:40:00,2024-01-21T06:07:00,Resolved
PNR00785,SSR,Pet travel confirmed,Special Service,High,2024-01-21T04:52:00,2024-01-21T06:20:00,Resolved
PNR00785,SSR,Pet travel confirmed,Special Service,High,2024-01-21T05:33:00,2024-01-21T06:16:00,Resolved
PNR00788,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-21T01:15:00,2024-01-21T02:30:00,Resolved
PNR00788,SSR,Pet travel approved,Special Service,Low,2024-01-21T01:04:00,2024-01-21T01:45:00,Resolved
PNR00788,SSR,Oxygen equipment required,Special Service,Medium,2024-01-21T01:00:00,2024-01-21T01:11:00,Resolved
PNR00789,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-21T02:19:00,2024-01-21T03:55:00,Resolved
PNR00790,SSR,Group booking special handling,Special Service,Low,2024-01-21T00:06:00,2024-01-21T01:39:00,Resolved
PNR00790,SSR,Group booking special handling,Special Service,Low,2024-01-21T03:17:00,2024-01-21T03:43:00,Resolved
PNR00790,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-21T02:12:00,2024-01-21T03:34:00,Resolved
PNR00791,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-21T03:41:00,2024-01-21T04:03:00,Resolved
PNR00793,SSR,Standard meal preference,Special Service,Low,2024-01-21T00:51:00,2024-01-21T02:01:00,Resolved
PNR00793,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-21T03:02:00,2024-01-21T03:14:00,Resolved
PNR00793,SSR,Service animal onboard,Special Service,High,2024-01-21T00:06:00,2024-01-21T01:03:00,Resolved
PNR00794,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-21T01:36:00,2024-01-21T02:17:00,Resolved
PNR00796,SSR,Group booking confirmed,Special Service,High,2024-01-21T06:31:00,2024-01-21T06:57:00,Resolved
PNR00796,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-21T09:01:00,2024-01-21T10:02:00,Resolved
PNR00796,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-21T07:47:00,2024-01-21T08:59:00,Resolved
PNR00797,SSR,Pet travel confirmed,Special Service,Medium,2024-01-21T05:53:00,2024-01-21T06:13:00,Resolved
PNR00797,SSR,Group booking confirmed,Special Service,High,2024-01-21T07:31:00,2024-01-21T08:31:00,Resolved
PNR00798,SSR,Pet travel approved,Special Service,Medium,2024-01-21T06:53:00,2024-01-21T08:01:00,Resolved
PNR00798,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-21T06:13:00,2024-01-21T06:31:00,Resolved
PNR00799,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-22T05:37:00,2024-01-22T07:35:00,Resolved
PNR00799,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-22T05:13:00,2024-01-22T06:37:00,Resolved
PNR00799,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-22T07:46:00,2024-01-22T08:53:00,Resolved
PNR00800,SSR,Stretcher case,Special Service,Low,2024-01-22T07:42:00,2024-01-22T09:04:00,Resolved
PNR00800,SSR,Standard meal confirmed,Special Service,Medium,2024-01-22T05:07:00,2024-01-22T06:54:00,Resolved
PNR00800,SSR,Gluten-free meal requested,Special Service,Low,2024-01-22T07:09:00,2024-01-22T08:15:00,Resolved
PNR00801,SSR,Stretcher case,Special Service,Low,2024-01-22T04:07:00,2024-01-22T04:23:00,Resolved
PNR00802,SSR,Group booking confirmed,Special Service,Medium,2024-01-22T07:50:00,2024-01-22T08:28:00,Resolved
PNR00802,SSR,Oxygen equipment required,Special Service,High,2024-01-22T03:56:00,2024-01-22T04:45:00,Resolved
PNR00805,SSR,Gluten-free meal requested,Special Service,High,2024-01-22T10:46:00,2024-01-22T12:37:00,Resolved
PNR00805,SSR,Oxygen equipment required,Special Service,Medium,2024-01-22T11:56:00,2024-01-22T12:28:00,Resolved
PNR00807,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-22T08:18:00,2024-01-22T09:30:00,Resolved
PNR00807,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-22T07:52:00,2024-01-22T09:51:00,Resolved
PNR00807,SSR,Standard meal confirmed,Special Service,High,2024-01-22T07:18:00,2024-01-22T09:01:00,Resolved
PNR00808,SSR,Oxygen equipment required,Special Service,Low,2024-01-22T06:35:00,2024-01-22T07:39:00,Resolved
PNR00808,SSR,Service animal onboard,Special Service,Low,2024-01-22T07:55:00,2024-01-22T08:59:00,Resolved
PNR00808,SSR,Extra legroom requested,Special Service,Medium,2024-01-22T09:18:00,2024-01-22T10:05:00,Resolved
PNR00810,SSR,Vegetarian meal requested,Special Service,Low,2024-01-22T08:22:00,2024-01-22T10:16:00,Resolved
PNR00811,SSR,Pet travel approved,Special Service,Low,2024-01-22T09:24:00,2024-01-22T10:56:00,Resolved
PNR00811,SSR,Bassinet seat requested,Special Service,High,2024-01-22T07:16:00,2024-01-22T08:42:00,Resolved
PNR00811,SSR,Extra legroom requested,Special Service,Medium,2024-01-22T10:20:00,2024-01-22T12:19:00,Resolved
PNR00812,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-22T18:48:00,2024-01-22T20:14:00,Resolved
PNR00812,SSR,Service animal onboard,Special Service,High,2024-01-22T17:28:00,2024-01-22T18:12:00,Resolved
PNR00814,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-22T19:59:00,2024-01-22T21:15:00,Resolved
PNR00814,SSR,Group booking confirmed,Special Service,Low,2024-01-22T18:44:00,2024-01-22T19:12:00,Resolved
PNR00814,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-22T18:40:00,2024-01-22T20:23:00,Resolved
PNR00815,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-22T17:05:00,2024-01-22T18:53:00,Resolved
PNR00815,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-22T20:16:00,2024-01-22T20:32:00,Resolved
PNR00816,SSR,Stretcher case,Special Service,High,2024-01-22T18:22:00,2024-01-22T19:45:00,Resolved
PNR00816,SSR,Vegetarian meal requested,Special Service,Low,2024-01-22T16:52:00,2024-01-22T18:25:00,Resolved
PNR00816,SSR,Stretcher case,Special Service,Low,2024-01-22T17:35:00,2024-01-22T18:31:00,Resolved
PNR00817,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-22T17:30:00,2024-01-22T17:42:00,Resolved
PNR00817,SSR,Oxygen equipment required,Special Service,Low,2024-01-22T17:40:00,2024-01-22T18:57:00,Resolved
PNR00818,SSR,Extra legroom requested,Special Service,Low,2024-01-22T16:57:00,2024-01-22T18:56:00,Resolved
PNR00819,SSR,Group booking special handling,Special Service,Low,2024-01-22T16:08:00,2024-01-22T17:39:00,Resolved
PNR00819,SSR,Bassinet seat requested,Special Service,Low,2024-01-22T16:11:00,2024-01-22T18:01:00,Resolved
PNR00819,SSR,Stretcher case,Special Service,High,2024-01-22T19:44:00,2024-01-22T19:57:00,Resolved
PNR00821,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-22T16:37:00,2024-01-22T16:51:00,Resolved
PNR00821,SSR,Unaccompanied minor,Special Service,Low,2024-01-22T17:04:00,2024-01-22T17:33:00,Resolved
PNR00822,SSR,Group booking confirmed,Special Service,High,2024-01-22T16:02:00,2024-01-22T16:22:00,Resolved
PNR00823,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-22T17:25:00,2024-01-22T18:13:00,Resolved
PNR00823,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-22T17:34:00,2024-01-22T18:07:00,Resolved
PNR00823,SSR,Service animal onboard,Special Service,Medium,2024-01-22T17:32:00,2024-01-22T18:05:00,Resolved
PNR00824,SSR,Extra legroom requested,Special Service,Low,2024-01-22T17:58:00,2024-01-22T19:40:00,Resolved
PNR00827,SSR,Oxygen equipment required,Special Service,Medium,2024-01-22T17:55:00,2024-01-22T19:19:00,Resolved
PNR00827,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-22T19:00:00,2024-01-22T20:10:00,Resolved
PNR00828,SSR,Standard meal confirmed,Special Service,Low,2024-01-22T17:48:00,2024-01-22T18:40:00,Resolved
PNR00828,SSR,Service animal onboard,Special Service,Low,2024-01-22T18:09:00,2024-01-22T19:46:00,Resolved
PNR00829,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-22T17:23:00,2024-01-22T18:19:00,Resolved
PNR00830,SSR,Pet travel confirmed,Special Service,High,2024-01-22T19:07:00,2024-01-22T19:17:00,Resolved
PNR00833,SSR,Pet travel approved,Special Service,Medium,2024-01-22T18:25:00,2024-01-22T20:11:00,Resolved
PNR00834,SSR,Standard meal preference,Special Service,Low,2024-01-22T17:12:00,2024-01-22T18:52:00,Resolved
PNR00835,SSR,Wheelchair assistance needed,Special Service,High,2024-01-22T18:34:00,2024-01-22T19:16:00,Resolved
PNR00835,SSR,Unaccompanied minor,Special Service,High,2024-01-22T16:41:00,2024-01-22T18:10:00,Resolved
